ProductKey,ProductName,Category,Subcategory,product_status,cy2011_net_revenue,cy2012_net_revenue,revenue_change,revenue_growth_pct,cy2011_gross_profit,cy2012_gross_profit,gross_profit_change,gross_profit_growth_pct,cy2011_gross_margin_pct,cy2012_gross_margin_pct,gross_margin_change_ppt,price_effect,unit_cost_effect,volume_effect,mix_effect,growth_quality_tier
366,"Mountain-300 Black, 44",Bikes,Mountain Bikes,CONTINUING,22679.79,332420.922,309741.132,1365.7142857142858,1734.551,25423.5618,23689.0108,1365.7142857142858,0.07648002913607224,0.07648002913607224,0.0,0.0,0.0,1273.1544708713157,22415.856329128685,Tier 1 - High-quality growth
367,"Mountain-300 Black, 48",Bikes,Mountain Bikes,CONTINUING,32399.7,339105.1961,306705.4961,946.630666641975,2477.93,25525.0465,23047.1165,930.0955434576441,0.07648002913607224,0.07527176461334088,-0.001208264522731367,-443.6599,0.0,1262.500458562769,22228.27594143723,Tier 2 - Margin-dilutive growth
348,"Mountain-100 Black, 38",Bikes,Mountain Bikes,DISCONTINUED,929471.9087,0.0,-929471.9087,-100.0,-21473.3857,0.0,21473.3857,100.0,-0.023102780728503795,0.0,0.023102780728503795,0.0,0.0,-1334.4150416454584,22807.800741645457,Tier 5 - Profitable Contraction / Portfolio Improvement
364,"Mountain-300 Black, 38",Bikes,Mountain Bikes,CONTINUING,32672.2895,295109.8595,262437.57,803.2420562385137,2152.0841,22223.3171,20071.233,932.6416658159409,0.06586878767709255,0.07530523425294099,0.00943644657584844,2981.153382352941,0.0,1078.7187462403406,16011.360871406718,Tier 1 - High-quality growth
420,ML Mountain Rear Wheel,Components,Wheels,CONTINUING,4673.295,79267.0136,74593.7186,1596.1696961137698,1215.0567,20476.9625,19261.9058,1585.2680619760379,0.26,0.2583289261196539,-0.0016710738803461117,-179.00139999999996,0.0,1406.3296247281478,18034.57757527185,Tier 2 - Margin-dilutive growth
351,"Mountain-100 Black, 48",Bikes,Mountain Bikes,DISCONTINUED,852691.2239,0.0,-852691.2239,-100.0,-18534.1057,0.0,18534.1057,100.0,-0.02173601085657896,0.0,0.02173601085657896,0.0,0.0,-1222.5479124057192,19756.65361240572,Tier 5 - Profitable Contraction / Portfolio Improvement
349,"Mountain-100 Black, 42",Bikes,Mountain Bikes,DISCONTINUED,894484.7373,0.0,-894484.7373,-100.0,-18498.6691,0.0,18498.6691,100.0,-0.020680810223591056,0.0,0.020680810223591056,0.0,0.0,-1281.1449801027254,19779.814080102726,Tier 5 - Profitable Contraction / Portfolio Improvement
415,HL Road Front Wheel,Components,Wheels,CONTINUING,9901.8,77234.04,67332.24,680.0,2574.47,20080.866,17506.396,680.0,0.26000020198347773,0.26000020198347773,0.0,0.0,0.0,905.5910462264587,16600.804953773542,Tier 1 - High-quality growth
458,"Women's Tights, L",Clothing,Tights,CONTINUING,5948.8893,58641.2053,52692.316,885.7504879104071,1680.0801,17809.1173,16129.0372,960.0159659054351,0.2824191231798514,0.3036963038002222,0.021277180620370793,1738.785908695652,0.0,3148.2606371755123,11241.990654128835,Tier 1 - High-quality growth
456,"Women's Tights, S",Clothing,Tights,CONTINUING,6160.0461,58355.5985,52195.5524,847.3240549287448,1798.4367,17214.1765,15415.7398,857.1744448942795,0.2919518248410511,0.2949875751852669,0.00303575034421582,250.19911702127672,0.0,3166.905158715469,11998.635524263254,Tier 1 - High-quality growth
294,"HL Mountain Frame - Silver, 46",Components,Mountain Frames,CONTINUING,2977.0908,139923.2676,136946.1768,4600.0,333.434,15671.398,15337.964,4600.0,0.11199994303163344,0.11199994303163344,0.0,0.0,0.0,490.0845661931424,14847.879433806858,Tier 1 - High-quality growth
305,"HL Mountain Frame - Black, 38",Components,Mountain Frames,CONTINUING,6625.3095,136923.063,130297.7535,1966.6666666666667,742.0356,15335.4024,14593.3668,1966.6666666666667,0.11200014127641886,0.11200014127641886,0.0,0.0,0.0,471.4400446531859,14121.926755346814,Tier 1 - High-quality growth
460,"Men's Bib-Shorts, M",Clothing,Bib-Shorts,CONTINUING,5635.2458,52729.3077,47094.0619,835.7055498803619,1737.5513,16053.8585,14316.3072,823.935799766027,0.3083363817067217,0.3044579798266534,-0.003878401880068244,-295.6718276190475,0.0,2351.8732171116562,12260.105810507392,Tier 2 - Margin-dilutive growth
428,"ML Mountain Frame - Black, 48",Components,Mountain Frames,CONTINUING,13447.3486,130157.232,116709.8834,867.9025648223324,1369.0941,14577.6274,13208.5333,964.7644599447182,0.10181145300271312,0.11200013380739382,0.010188680804680699,1476.4500123076923,0.0,1483.5712139651105,10248.512073727197,Tier 1 - High-quality growth
414,ML Road Front Wheel,Components,Wheels,CONTINUING,7600.581,52458.912,44858.331,590.1960784313726,1976.1531,13639.3312,11663.1781,590.1960784313726,0.26000026840053414,0.26000026840053414,0.0,0.0,0.0,801.7144262181297,10861.463673781871,Tier 1 - High-quality growth
393,HL Fork,Components,Forks,CONTINUING,550.776,43272.0836,42721.3076,7756.566662309178,143.2016,11175.5996,11032.398,7704.102468128848,0.2599997095007771,0.2582634962370982,-0.0017362132636788562,-101.52639999999998,0.0,828.349456989496,10305.574943010504,Tier 2 - Margin-dilutive growth
433,"ML Road Frame-W - Yellow, 44",Components,Road Frames,CONTINUING,21413.8782,163199.7081,141785.8299,662.1212121212121,1606.0374,12239.9517,10633.9143,662.1212121212121,0.07499983818904882,0.07499983818904882,0.0,0.0,0.0,1163.9508447087132,9469.963455291287,Tier 1 - High-quality growth
422,LL Road Rear Wheel,Components,Wheels,CONTINUING,2701.56,42887.265,40185.705,1487.5,702.404,11150.6635,10448.2595,1487.5,0.2599994077495965,0.2599994077495965,0.0,0.0,0.0,1584.784330896303,8863.475169103696,Tier 1 - High-quality growth
470,"Full-Finger Gloves, L",Clothing,Gloves,CONTINUING,5802.6839,44633.3912,38830.7073,669.1852937224445,976.0467,10893.9435,9917.8968,1016.1293306969841,0.1682060778806166,0.2440760875906736,0.075870009710057,4071.1235483766236,0.0,4914.1631773171075,932.6100743062696,Tier 1 - High-quality growth
427,"ML Mountain Frame - Black, 44",Components,Mountain Frames,CONTINUING,6277.68,88724.544,82446.864,1313.3333333333333,703.101,9937.1608,9234.0598,1313.3333333333333,0.11200013380739382,0.11200013380739382,0.0,0.0,0.0,1049.4202123918376,8184.639587608162,Tier 1 - High-quality growth
469,"Full-Finger Gloves, M",Clothing,Gloves,CONTINUING,3171.2078,31523.7792,28352.5714,894.0622371072624,773.5601,8942.0123,8168.4522,1055.9557298780016,0.2439323276134727,0.28365927331453966,0.039726945701066954,1656.3907045751635,0.0,3430.5919633519966,3081.4695320728397,Tier 1 - High-quality growth
439,"HL Road Frame - Black, 44",Components,Road Frames,CONTINUING,14054.7276,121807.6392,107752.9116,766.6666666666666,1054.1052,9135.5784,8081.4732,766.6666666666666,0.07500004482477483,0.07500004482477483,0.0,0.0,0.0,367.5634246448568,7713.909775355143,Tier 1 - High-quality growth
459,"Men's Bib-Shorts, S",Clothing,Bib-Shorts,CONTINUING,3131.652,28946.3994,25814.7474,824.3172421456791,978.6398,8975.3552,7996.7154,817.1255041946996,0.31249953698559096,0.3100681047052781,-0.002431432280312863,-102.3726,0.0,1278.481477025589,6820.606522974411,Tier 2 - Margin-dilutive growth
239,"HL Road Frame - Red, 62",Components,Road Frames,CONTINUING,21082.0914,127273.3666,106191.2752,503.7037037037037,1581.1578,9545.5082,7964.3504,503.7037037037037,0.07500004482477483,0.07500004482477483,0.0,0.0,0.0,362.2364184905835,7602.113981509417,Tier 1 - High-quality growth
409,"ML Mountain Frame - Black, 38",Components,Mountain Frames,CONTINUING,6068.424,77006.208,70937.784,1168.9655172413793,679.6643,8624.7056,7945.0413,1168.9655172413793,0.11200013380739382,0.11200013380739382,0.0,0.0,0.0,902.9275431493221,7042.113756850678,Tier 1 - High-quality growth
453,"Men's Sports Shorts, M",Clothing,Shorts,CONTINUING,3413.719,28313.1324,24899.4134,729.3925891381218,1038.1126,8689.6337,7651.5211,737.0608063133036,0.30410019102333846,0.30691177426910204,0.002811583245763589,114.39107708333333,0.0,1856.4616447642404,5680.668378152426,Tier 1 - High-quality growth
242,"HL Road Frame - Red, 44",Components,Road Frames,CONTINUING,24986.1824,125711.7302,100725.5478,403.125,1873.9648,9428.3854,7554.4206,403.125,0.07500004482477483,0.07500004482477483,0.0,0.0,0.0,343.591896950627,7210.828703049373,Tier 1 - High-quality growth
435,"ML Road Frame-W - Yellow, 48",Components,Road Frames,CONTINUING,8760.2229,109340.5599,100580.337,1148.148148148148,657.0153,8200.5243,7543.509,1148.148148148148,0.07499983818904882,0.07499983818904882,0.0,0.0,0.0,825.6859539123594,6717.82304608764,Tier 1 - High-quality growth
417,"ML Road Frame-W - Yellow, 38",Components,Road Frames,CONTINUING,12978.108,105771.5802,92793.4722,715.0,973.356,7932.8514,6959.4954,715.0,0.07499983818904882,0.07499983818904882,0.0,0.0,0.0,761.76188006108,6197.73351993892,Tier 1 - High-quality growth
289,"HL Mountain Frame - Silver, 42",Components,Mountain Frames,CONTINUING,14141.1813,75915.8154,61774.6341,436.84210526315786,1583.8115,8502.567,6918.7555,436.84210526315786,0.11199994303163344,0.11199994303163344,0.0,0.0,0.0,221.0707554023414,6697.684744597658,Tier 1 - High-quality growth
395,ML Headset,Components,Headsets,CONTINUING,184.122,27191.3211,27007.1991,14668.100009776126,47.8716,6935.4283,6887.5567,14387.563189866225,0.2599993482582201,0.2550603655664233,-0.004938982691796769,-181.4829,0.0,1179.931863171533,5889.107736828467,Tier 2 - Margin-dilutive growth
344,"Mountain-100 Silver, 38",Bikes,Mountain Bikes,DISCONTINUED,920972.2917,0.0,-920972.2917,-100.0,-6422.5923,0.0,6422.5923,100.0,-0.006973708501202241,0.0,0.006973708501202241,0.0,0.0,-1291.7989924112721,7714.391292411272,Tier 5 - Profitable Contraction / Portfolio Improvement
314,"Road-150 Red, 56",Bikes,Road Bikes,DISCONTINUED,553916.196,0.0,-553916.196,-100.0,-6277.7076,0.0,6277.7076,100.0,-0.011333316565453883,0.0,0.011333316565453883,0.0,0.0,-687.183793901254,6964.891393901254,Tier 5 - Profitable Contraction / Portfolio Improvement
412,HL Mountain Front Wheel,Components,Wheels,CONTINUING,3782.709,27739.866,23957.157,633.3333333333334,983.5035,7212.359,6228.8555,633.3333333333334,0.25999977793692297,0.25999977793692297,0.0,0.0,0.0,354.2459092591736,5874.609590740826,Tier 1 - High-quality growth
221,"Sport-100 Helmet, Blue",Accessories,Helmets,CONTINUING,1831.9272,20938.1733,19106.2461,1042.9588086251463,152.665,6338.3069,6185.6419,4051.774735532047,0.0833357351755026,0.3027153710682106,0.219379635892708,5011.0045859504135,0.0,2479.721364814215,-1305.0840507646283,Tier 1 - High-quality growth
216,"Sport-100 Helmet, Black",Accessories,Helmets,CONTINUING,1408.0102,20341.0389,18933.0287,1344.665592621417,117.3376,6185.2749,6067.9373,5171.349422520999,0.08333575992560281,0.3040786132118355,0.2207428532862327,4898.346383870968,0.0,2469.0673525056686,-1299.4764363766362,Tier 1 - High-quality growth
271,"LL Road Frame - Red, 60",Components,Road Frames,CONTINUING,12949.248,91049.4,78100.152,603.125,971.1936,6828.705,5857.5114,603.125,0.075,0.075,0.0,0.0,0.0,1028.1121877747444,4829.399212225256,Tier 1 - High-quality growth
213,"Sport-100 Helmet, Red",Accessories,Helmets,CONTINUING,1847.067,18993.8935,17146.8265,928.327261544925,153.9266,5754.0907,5600.1641,3638.2042479987213,0.08333568841844936,0.3029442436328286,0.21960855521437928,4550.435155737705,0.0,2216.034560177687,-1166.3056159153923,Tier 1 - High-quality growth
263,"LL Road Frame - Red, 44",Components,Road Frames,CONTINUING,11618.0383,85863.2262,74245.1879,639.0509824709392,762.9265,6321.4587,5558.5322,728.580302296486,0.06566741133914147,0.07362242230772363,0.00795501096858215,731.049001724138,0.0,977.5056293091482,3849.977568966714,Tier 1 - High-quality growth
461,"Men's Bib-Shorts, L",Clothing,Bib-Shorts,CONTINUING,3239.64,20625.708,17386.068,536.6666666666666,1012.386,6445.5242,5433.1382,536.6666666666666,0.31249953698559096,0.31249953698559096,0.0,0.0,0.0,857.6479908379991,4575.490209162001,Tier 1 - High-quality growth
361,"Mountain-200 Black, 42",Bikes,Mountain Bikes,NEW,0.0,59210.742,59210.742,,0.0,5375.5461,5375.5461,,0.0,0.09078667009442307,0.09078667009442307,0.0,0.0,114.53063231687567,5261.015467683124,Tier 1 - High-quality growth
359,"Mountain-200 Black, 38",Bikes,Mountain Bikes,NEW,0.0,59210.742,59210.742,,0.0,5375.5461,5375.5461,,0.0,0.09078667009442307,0.09078667009442307,0.0,0.0,114.53063231687567,5261.015467683124,Tier 1 - High-quality growth
310,"Road-150 Red, 62",Bikes,Road Bikes,DISCONTINUED,450862.02,0.0,-450862.02,-100.0,-5109.762,0.0,5109.762,100.0,-0.011333316565453883,0.0,0.011333316565453883,0.0,0.0,-559.3356461986951,5669.097646198695,Tier 5 - Profitable Contraction / Portfolio Improvement
411,ML Mountain Front Wheel,Components,Wheels,CONTINUING,3386.205,22700.115,19313.91,570.3703703703703,880.4133,5902.0299,5021.6166,570.3703703703703,0.26,0.26,0.0,0.0,0.0,410.1794738790431,4611.437126120957,Tier 1 - High-quality growth
286,"LL Road Frame - Black, 52",Components,Road Frames,CONTINUING,12691.7358,76963.544,64271.8082,506.4067611618578,951.8826,5673.7108,4721.8282,496.0515298840424,0.075000190281301,0.07371945865694543,-0.0012807316243555788,-106.5618,0.0,932.2260769978252,3896.1639230021747,Tier 2 - Margin-dilutive growth
315,"Road-450 Red, 58",Bikes,Road Bikes,DISCONTINUED,356363.0822,0.0,-356363.0822,-100.0,-4597.9042,0.0,4597.9042,100.0,-0.012902302257615843,0.0,0.012902302257615843,0.0,0.0,-1086.7092554717506,5684.613455471751,Tier 5 - Profitable Contraction / Portfolio Improvement
319,"Road-450 Red, 52",Bikes,Road Bikes,DISCONTINUED,401530.446,0.0,-401530.446,-100.0,-4550.6637,0.0,4550.6637,100.0,-0.011333296753292775,0.0,0.011333296753292775,0.0,0.0,-1222.5479124057192,5773.211612405719,Tier 5 - Profitable Contraction / Portfolio Improvement
353,"Mountain-200 Silver, 38",Bikes,Mountain Bikes,NEW,0.0,50111.784,50111.784,,0.0,4549.482,4549.482,,0.0,0.09078667005748588,0.09078667005748588,0.0,0.0,95.88611077691917,4453.595889223081,Tier 1 - High-quality growth
357,"Mountain-200 Silver, 46",Bikes,Mountain Bikes,NEW,0.0,48719.79,48719.79,,0.0,4423.1075,4423.1075,,0.0,0.09078667005748588,0.09078667005748588,0.0,0.0,93.22260769978251,4329.884892300218,Tier 1 - High-quality growth
273,"LL Road Frame - Red, 62",Components,Road Frames,CONTINUING,7688.616,67461.6703,59773.0543,777.4228066533691,576.6462,4951.1989,4374.5527,758.619878185272,0.075,0.07339277070938459,-0.001607229290615415,-117.2177,0.0,788.3969108324465,3703.3734891675535,Tier 2 - Margin-dilutive growth
265,"LL Road Frame - Red, 48",Components,Road Frames,CONTINUING,5260.632,60294.936,55034.304,1046.1538461538462,394.5474,4522.1202,4127.5728,1046.1538461538462,0.075,0.075,0.0,0.0,0.0,724.472836981167,3403.099963018833,Tier 1 - High-quality growth
399,ML Mountain Handlebars,Components,Handlebars,CONTINUING,1452.3035,16481.956,15029.6525,1034.8837209302326,377.5959,4285.2744,3907.6785,1034.8837209302326,0.2599979274304579,0.2599979274304579,0.0,0.0,0.0,1185.2588693258062,2722.4196306741937,Tier 1 - High-quality growth
355,"Mountain-200 Silver, 42",Bikes,Mountain Bikes,NEW,0.0,41759.82,41759.82,,0.0,3791.235,3791.235,,0.0,0.09078667005748588,0.09078667005748588,0.0,0.0,79.9050923140993,3711.3299076859007,Tier 1 - High-quality growth
445,"Men's Sports Shorts, S",Clothing,Shorts,CONTINUING,863.856,12467.1698,11603.3138,1343.2000009260803,269.9544,3880.3425,3610.3881,1337.406650901041,0.31249930543979554,0.3112448584762197,-0.0012544469635758426,-22.748199999999983,0.0,860.3114939151358,2772.824806084864,Tier 2 - Margin-dilutive growth
410,LL Mountain Front Wheel,Components,Wheels,CONTINUING,1384.986,15209.892,13824.906,998.1982489353683,360.0956,3936.0976,3576.002,993.0701735872362,0.25999945125799107,0.25878537467590174,-0.0012140765820893463,-24.953999999999986,0.0,1012.1311693119245,2588.8248306880755,Tier 2 - Margin-dilutive growth
254,"LL Road Frame - Black, 58",Components,Road Frames,CONTINUING,5518.146,52606.3252,47088.1792,853.3333333333334,413.862,3945.4844,3531.6224,853.3333333333334,0.075000190281301,0.075000190281301,0.0,0.0,0.0,681.8567877469807,2849.7656122530193,Tier 1 - High-quality growth
396,HL Headset,Components,Headsets,CONTINUING,299.352,13845.03,13545.678,4525.0,77.8316,3599.7115,3521.8799,4525.0,0.2600002672439135,0.2600002672439135,0.0,0.0,0.0,482.09405696173246,3039.7858430382676,Tier 1 - High-quality growth
311,"Road-150 Red, 44",Bikes,Road Bikes,DISCONTINUED,296280.756,0.0,-296280.756,-100.0,-3357.8436,0.0,3357.8436,100.0,-0.011333316565453883,0.0,0.011333316565453883,0.0,0.0,-367.5634246448568,3725.407024644857,Tier 5 - Profitable Contraction / Portfolio Improvement
483,Hitch Rack - 4-Bike,Accessories,Bike Racks,NEW,0.0,9941.808,9941.808,,0.0,3299.568,3299.568,,0.0,0.3318881233675002,0.3318881233675002,0.0,0.0,394.1984554162232,2905.3695445837766,Tier 1 - High-quality growth
457,"Women's Tights, M",Clothing,Tights,CONTINUING,719.904,11203.506,10483.602,1456.25,224.9696,3501.0894,3276.1198,1456.25,0.3124994443703605,0.3124994443703605,0.0,0.0,0.0,620.596216972838,2655.523583027162,Tier 1 - High-quality growth
313,"Road-150 Red, 52",Bikes,Road Bikes,DISCONTINUED,287692.908,0.0,-287692.908,-100.0,-3260.5148,0.0,3260.5148,100.0,-0.011333316565453883,0.0,0.011333316565453883,0.0,0.0,-356.9094123363102,3617.42421233631,Tier 5 - Profitable Contraction / Portfolio Improvement
407,HL Road Handlebars,Components,Handlebars,CONTINUING,2164.8594,14563.5996,12398.7402,572.7272727272727,562.8645,3786.543,3223.6785,572.7272727272727,0.26000048779149354,0.26000048779149354,0.0,0.0,0.0,503.40208157882563,2720.276418421174,Tier 1 - High-quality growth
345,"Mountain-100 Silver, 42",Bikes,Mountain Bikes,DISCONTINUED,861073.3075,0.0,-861073.3075,-100.0,-3220.4813,0.0,3220.4813,100.0,-0.003740077960783844,0.0,0.003740077960783844,0.0,0.0,-1203.9033908657627,4424.384690865762,Tier 5 - Profitable Contraction / Portfolio Improvement
312,"Road-150 Red, 48",Bikes,Road Bikes,DISCONTINUED,281252.022,0.0,-281252.022,-100.0,-3187.5182,0.0,3187.5182,100.0,-0.011333316565453883,0.0,0.011333316565453883,0.0,0.0,-348.91890310490027,3536.4371031049004,Tier 5 - Profitable Contraction / Portfolio Improvement
454,"Men's Sports Shorts, L",Clothing,Shorts,CONTINUING,575.904,10330.278,9754.374,1693.75,179.9696,3228.2047,3048.2351,1693.75,0.31249930543979554,0.31249930543979554,0.0,0.0,0.0,721.8093339040304,2326.4257660959697,Tier 1 - High-quality growth
424,HL Road Rear Wheel,Components,Wheels,CONTINUING,1285.416,12211.452,10926.036,850.0,334.2084,3174.9798,2840.7714,850.0,0.26000018670998337,0.26000018670998337,0.0,0.0,0.0,135.83865693396882,2704.932743066031,Tier 1 - High-quality growth
447,Cable Lock,Accessories,Locks,CONTINUING,1005.0,10019.98,9014.98,897.0129353233831,314.0625,3110.605,2796.5425,890.4413930348259,0.3125,0.31044024039968143,-0.0020597596003185635,-30.01999999999998,0.0,1606.092355513396,1220.470144486604,Tier 2 - Margin-dilutive growth
391,LL Fork,Components,Forks,CONTINUING,711.456,11383.296,10671.84,1500.0,184.9784,2959.6544,2774.676,1500.0,0.2599997751090721,0.2599997751090721,0.0,0.0,0.0,319.6203692563972,2455.0556307436027,Tier 1 - High-quality growth
363,"Mountain-200 Black, 46",Bikes,Mountain Bikes,NEW,0.0,30293.868,30293.868,,0.0,2750.2794,2750.2794,,0.0,0.09078667009442307,0.09078667009442307,0.0,0.0,58.59706769700615,2691.682332302994,Tier 1 - High-quality growth
401,HL Mountain Handlebars,Components,Handlebars,CONTINUING,1771.2486,12005.1294,10233.8808,577.7777777777778,460.5255,3121.3395,2660.814,577.7777777777778,0.26000048779149354,0.26000048779149354,0.0,0.0,0.0,415.5064800333164,2245.3075199666837,Tier 1 - High-quality growth
464,"Half-Finger Gloves, M",Clothing,Gloves,CONTINUING,861.8629,9298.3674,8436.5045,978.8685068123945,269.3333,2848.537,2579.2037,957.6252546565909,0.31250132706721684,0.3063480799866007,-0.006153247080616181,-83.22220000000002,0.0,1606.092355513396,1056.333544486604,Tier 2 - Margin-dilutive growth
316,"Road-450 Red, 60",Bikes,Road Bikes,DISCONTINUED,213449.736,0.0,-213449.736,-100.0,-2419.0892,0.0,2419.0892,100.0,-0.011333296753292775,0.0,0.011333296753292775,0.0,0.0,-649.894750821341,3068.983950821341,Tier 5 - Profitable Contraction / Portfolio Improvement
448,Minipump,Accessories,Pumps,CONTINUING,868.6135,8439.3462,7570.7327,871.5881919864244,266.6628,2625.9867,2359.3239,884.7592915097268,0.3069982218788909,0.31115996876630087,0.004161746887409979,50.68157671232873,0.0,1683.3339447503586,625.3083785373126,Tier 1 - High-quality growth
419,LL Mountain Rear Wheel,Components,Wheels,CONTINUING,2000.586,11055.87,9055.284,452.63157894736844,520.1516,2874.522,2354.3704,452.63157894736844,0.2599996201113074,0.2599996201113074,0.0,0.0,0.0,458.12252926750267,1896.2478707324974,Tier 1 - High-quality growth
317,"Road-450 Red, 44",Bikes,Road Bikes,DISCONTINUED,206451.384,0.0,-206451.384,-100.0,-2339.7748,0.0,2339.7748,100.0,-0.011333296753292775,0.0,0.011333296753292775,0.0,0.0,-628.5867262042478,2968.3615262042476,Tier 5 - Profitable Contraction / Portfolio Improvement
471,"Classic Vest, S",Clothing,Vests,NEW,0.0,6927.431,6927.431,,0.0,2177.631,2177.631,,0.0,0.3143489989290402,0.3143489989290402,0.0,0.0,532.7006154273287,1644.9303845726713,Tier 1 - High-quality growth
232,"Long-Sleeve Logo Jersey, L",Clothing,Jerseys,DISCONTINUED,20824.0077,0.0,-20824.0077,-100.0,-2176.1823,0.0,2176.1823,100.0,-0.10450352935664733,0.0,0.10450352935664733,0.0,0.0,-1931.0397309240664,4107.2220309240665,Tier 5 - Profitable Contraction / Portfolio Improvement
350,"Mountain-100 Black, 44",Bikes,Mountain Bikes,DISCONTINUED,979303.6361,0.0,-979303.6361,-100.0,-2011.1687,0.0,2011.1687,100.0,-0.0020536722481796573,0.0,0.0020536722481796573,0.0,0.0,-1377.0310908796446,3388.1997908796448,Tier 5 - Profitable Contraction / Portfolio Improvement
468,"Full-Finger Gloves, S",Clothing,Gloves,CONTINUING,729.408,6997.758,6268.35,859.375,227.9392,2186.7917,1958.8525,859.375,0.3124989032201457,0.3124989032201457,0.0,0.0,0.0,732.4633462125769,1226.389153787423,Tier 1 - High-quality growth
423,ML Road Rear Wheel,Components,Wheels,CONTINUING,495.693,7600.626,7104.933,1433.3333333333333,128.8803,1976.1646,1847.2843,1433.3333333333333,0.26000024208532296,0.26000024208532296,0.0,0.0,0.0,114.53063231687567,1732.7536676831244,Tier 1 - High-quality growth
298,"HL Mountain Frame - Black, 42",Components,Mountain Frames,NEW,0.0,20244.0,20244.0,,0.0,1767.975,1767.975,,0.0,0.08733328393598103,0.08733328393598103,0.0,0.0,66.58757692841608,1701.387423071584,Tier 1 - High-quality growth
309,"HL Mountain Frame - Silver, 38",Components,Mountain Frames,NEW,0.0,19648.8,19648.8,,0.0,1715.9952,1715.9952,,0.0,0.08733333333333333,0.08733333333333333,0.0,0.0,63.924073851279445,1652.0711261487206,Tier 1 - High-quality growth
476,"Women's Mountain Shorts, L",Clothing,Shorts,NEW,0.0,6256.0492,6256.0492,,0.0,1701.373,1701.373,,0.0,0.2719564609562214,0.2719564609562214,0.0,0.0,463.449535421776,1237.923464578224,Tier 1 - High-quality growth
